gamma,phi,eta,L,t,biscuit
0.0639962173189194,1.5356166737974049,0.000992048345050842,0.003439730685294435,12.394019212965608,Digestive
0.06837922183430681,1.448410170368817,0.0009908415047625318,0.00401731524365399,14.056695859579133,Rich Tea
0.08296513557681236,1.4476175548889734,0.0009759429286946478,0.004761172451773664,10.788872870617677,Hobnob
0.06323632953203248,1.4573786864384626,0.001007781739777026,0.0062191207040655965,20.670763630961833,Hobnob
0.09388321351528042,1.4765878933275376,0.0009953316678363094,0.008539049288463009,26.357028090931166,Hobnob
0.06904392577130102,1.420191511888742,0.000981809073074698,0.008839766569286669,19.863708254074204,Digestive
0.07675615552040209,1.4429076996982582,0.0010028883068539593,0.006150663506334114,18.974042060478425,Hobnob
0.06832156408123943,1.5366679493861306,0.0010059351437269218,0.004179273906534994,19.52718112756,Digestive
0.06876330453538515,1.5642661857721953,0.0010024247161058138,0.0019213109746375977,19.746874746723492,Digestive
0.06692565088928071,1.3897079793488076,0.0010128762617414584,0.006169346019653582,21.767593229928,Rich Tea
0.06150742398571848,1.3939832988210232,0.0009975212832432005,0.005740771714723094,26.464488724571538,Rich Tea
0.08224296996274819,1.4680596360071492,0.001012204377021258,0.007985702233341371,17.566848033449162,Digestive
0.051100649205224696,1.4052293815077876,0.0009891214473757663,0.009995851044317784,28.448738262779337,Digestive
0.048534653052197146,1.5440530230325407,0.0010138333856142877,0.0019764287513426284,11.52826585651413,Hobnob
0.07345359221443054,1.521800405588391,0.0010128484145912066,0.0036317492365843685,21.77229396964123,Rich Tea
0.06981391445765459,1.419163905793676,0.0009968913042046625,0.006287769118917832,23.475740742684746,Hobnob
0.06796793392365218,1.4752400079382144,0.0009905624772347927,0.007221812247385548,18.453081582062268,Digestive
0.07203720794225689,1.5688727701229017,0.0009868637796886382,0.0008964938985585354,26.851082251646126,Hobnob
0.08459952291418585,1.5329376400331747,0.0009962934100260644,0.0019769274067626447,13.3443346426648,Rich Tea
0.09746040953706439,1.410017961320117,0.00100306629383056,0.006525412352446677,20.54360523727272,Rich Tea
0.09147481656301182,1.5390636815595045,0.0009815911966020395,0.00406878839715115,23.717384783997996,Hobnob
0.07065295268129924,1.5447619811724294,0.0009999774085420068,0.003414093647775904,16.40676536935153,Digestive
0.08396358627333339,1.4461827384455928,0.0010029244688295484,0.005859599876803191,18.363646181686637,Hobnob
0.07904313969589502,1.521497510670764,0.001002630204313678,0.006600699071256376,27.407817963062598,Digestive
0.06532898478713514,1.4554493522938243,0.000987218335951898,0.0043907606750603415,14.861639981050022,Hobnob
0.07604443309483226,1.2860086836951248,0.0009934845130981696,0.011435136583490043,24.137949672879884,Hobnob
0.06432078182199558,1.398827164685772,0.0010095794485112928,0.007445587269057026,19.42127070879183,Hobnob
0.0667303658381893,1.4560508494337012,0.001015991176954259,0.004342091701079262,20.77453004661723,Rich Tea
0.06904864761764415,1.4787858449857114,0.0010151631904253824,0.008661067279193975,28.709899193514683,Digestive
0.07121569755617237,1.4691026120012365,0.000999400543784894,0.005891741657626412,25.539531530777474,Rich Tea
0.05782961472346003,1.4687632989205461,0.0009988604896586748,0.005884771270484813,26.707638631428825,Hobnob
0.08009164289375827,1.457738327532527,0.0009928754710188043,0.005098773271646362,14.830377069500702,Hobnob
0.08359019303695757,1.5295052046465925,0.0010031955969067225,0.003772158393392406,10.304244119972894,Digestive
0.0727130045702614,1.3720383685377702,0.0009987135854945376,0.012933942152234354,29.262444146834913,Digestive
0.06128973455638228,1.5219124573041183,0.0009895097266269576,0.003750027419567835,26.31388513665994,Rich Tea
0.07756368115506392,1.4064573061658816,0.0009996341111295404,0.009654738239360071,16.672504020162354,Digestive
0.07271979641228495,1.368136761341335,0.0010039455434536658,0.009333428100171782,26.113044161916573,Hobnob
0.0697923014334331,1.221024659471075,0.0010008527801439518,0.013180483413840547,16.143020043111857,Digestive
0.06494812272040927,1.455888606312405,0.0010170333585560803,0.006297119117904887,23.813403020750137,Hobnob
0.07527728316228487,1.3584377014386524,0.0010067890922159264,0.007959341216082855,17.715663099226383,Hobnob
0.07399521865286206,1.3411508433529575,0.0010140599755589373,0.011062489103750734,16.294047913143558,Digestive
0.06682691215331037,1.3022414340657016,0.0010105409752863223,0.012387865791833551,19.87106388228704,Digestive
0.06752155150764472,1.3081982538269723,0.0009942010812176798,0.007987949607009062,18.9799568260715,Rich Tea
0.06108962133649982,1.4821610980581121,0.001005282298350328,0.004291009182148853,21.196840011862847,Rich Tea
0.06930134766306414,1.3006925512059335,0.00099798402916796,0.013343211831149919,26.32084001399144,Digestive
0.07287257977012933,1.5067294071654926,0.0010121041433754842,0.004778837141772705,12.616567317526224,Digestive
0.07569250961539842,1.4934779873909707,0.0010066928738155575,0.0051340273437171105,29.808918199277453,Rich Tea
0.07804972432692403,1.5445197713835992,0.0009955982852083549,0.002754215811981534,24.314522534802876,Rich Tea
0.06745134645027726,1.4996362925028281,0.001009255085028133,0.006063888690774519,28.20425126604485,Hobnob
0.07901291021046036,1.5538797094311616,0.0009912213186892768,0.003049742606758396,25.58961281245183,Hobnob
0.06339798459682805,1.195655905957462,0.0010198205090243865,0.010448886634393573,25.45749674988397,Hobnob
0.06860271985803695,1.2906331952310952,0.0009928856229081695,0.011825203265237356,17.311155174307398,Digestive
0.07978531067471317,1.4830838832804167,0.000992221054590275,0.004548496902888261,10.70319520129227,Hobnob
0.06635212541142631,1.5644408169656725,0.0009957048925289358,0.0012509202160837164,19.529384712010966,Rich Tea
0.08033340829637892,1.5109952562640863,0.0009876235083994753,0.0035793758424826566,10.144043972831515,Hobnob
0.05892952795808791,1.467604749064848,0.0010040059320541297,0.003555645271657916,11.507104899833308,Hobnob
0.06803358752269467,1.5511447896720636,0.0009935723893992469,0.002311950892782652,27.181430082402308,Rich Tea
0.07960063093340158,1.4430700833743608,0.0010084728970286602,0.006493075809978761,16.220175110366725,Hobnob
0.047838315685000105,1.3330593440278273,0.001005033779427086,0.005687323718883868,22.981992670084598,Rich Tea
0.07197007474526197,1.3398644665175368,0.001002759274073563,0.009660699470579683,14.298691409859757,Digestive
0.09063469114869457,1.4994068396873144,0.000983180180347606,0.003190170678748247,10.439963487559478,Rich Tea
0.09710311780386774,1.5279334971413987,0.0009992752862743627,0.006539029177723448,27.941685045610786,Digestive
0.08217308816986794,1.4789489150868262,0.0009819741232990609,0.009656013484183774,28.35798175494243,Digestive
0.06735280018802826,1.5332380672367214,0.0009905166964252188,0.004559933285667089,21.032539771672027,Digestive
0.07978673032150584,1.3714843692371548,0.0010010656434937273,0.009799244713400703,26.414136117280485,Hobnob
0.08008891798280009,1.4054861051242817,0.0010061867571771058,0.007011044138138282,13.333095783731459,Hobnob
0.07753870901767537,1.4222448330573463,0.0009964511148539321,0.004875413951842897,16.306904241075607,Rich Tea
0.060862558530510855,1.3557896958321682,0.001010440839829735,0.007776704820140353,23.012637026020705,Hobnob
0.10187193638172332,1.5572694083561807,0.0010054660675585764,0.0022160602447079602,11.836593657839199,Hobnob
0.07280246951964958,1.504574486039097,0.0010164419565375457,0.005445818096461798,28.85911032656481,Hobnob
0.05580669557349381,1.5176144252662462,0.0010042739216800116,0.0038871092097843883,19.785919576369345,Hobnob
0.07721916023422809,1.2472843761737054,0.0010101140858254243,0.008878443316064211,20.8863690963,Rich Tea
0.06385999830014732,1.3652572089063788,0.0009921887324219774,0.005697878837892087,24.833709790234842,Rich Tea
0.07645481504557676,1.4588516012195958,0.0010077320251163718,0.004116868359907052,16.771969453228408,Rich Tea
0.07654469253679275,1.4689433055448022,0.001006739509712687,0.005029342731248806,15.882622209885849,Hobnob
0.07579719897520283,1.4779507752828167,0.0009940805013419172,0.006129080177280671,18.116054554879987,Hobnob
0.08367512430171414,1.2925759769672995,0.0010067170773010291,0.015059561530046011,22.086371914565436,Digestive
0.07416588229749241,1.5548170747480126,0.000997035348675528,0.0030412298061078583,18.000978035700996,Digestive
0.1045063580362574,1.4306769151848258,0.0010055483021887035,0.009961868478885971,26.47554439401273,Hobnob
0.06306251663813589,1.552845942431017,0.000993480528295501,0.0017273909482872652,18.27244517485417,Rich Tea
0.07943580222687763,1.367336329419146,0.0009974670151362513,0.009500817654760364,24.349735237719052,Hobnob
0.05589457562101351,1.5052712428961623,0.0010100724143120039,0.003387428984721167,12.236786657381298,Hobnob
0.0794723421123737,1.5062995591364645,0.0010122333114056118,0.004622270861235905,29.00715612098566,Rich Tea
0.04737765967982879,1.4373015797866069,0.0009966734826802198,0.007866605713889717,27.46415885095785,Digestive
0.07139866664378319,1.5210442083375313,0.0009852812632743623,0.005577806129141055,20.031733764690493,Digestive
0.07876456156789645,1.4880180140235693,0.0009900974188066613,0.0032779510904388707,11.481968226655457,Rich Tea
0.07044899047381552,1.5131421052544443,0.0010135876997507706,0.004472855960658314,18.85708601480329,Hobnob
0.09470828233204959,1.3444462531423604,0.001008646381191831,0.009223072647052893,25.15980395127739,Rich Tea
0.07295957932965882,1.3784464960063396,0.0010027453818162227,0.009589048496900454,25.05525428159718,Hobnob
0.06129133980482607,1.3551791408606089,0.0010045551712847315,0.007914595297908396,12.322857095242213,Digestive
0.08189479433740468,1.5113278577695606,0.0010034963914587805,0.004614907373336419,23.760553131093715,Hobnob
0.07039227863296632,1.3367465717990483,0.0009904010973994298,0.008119953287095793,23.700641336232078,Rich Tea
0.080263792108093,1.2729170273739108,0.0009924370139927283,0.007941741005600716,19.522767167552484,Rich Tea
0.09277672213627554,1.5308822986662134,0.0010152016459510458,0.0044717454972778995,19.681775292758104,Hobnob
0.08360691653916967,1.4979718775365993,0.0010078499410739118,0.0046500384565226855,23.042438488655893,Rich Tea
0.0821939300262242,1.427707121980398,0.0010052954373056342,0.007979239208039357,24.86618733292356,Hobnob
0.07818245674037652,1.3876416825594022,0.0009946271438979414,0.01022615267731047,29.196137913377413,Hobnob
0.07204520741088291,1.5367150887980818,0.0010042736738663303,0.0032927586089055902,10.905813048294018,Digestive
0.0772565026461877,1.538899298487643,0.0009858539436346863,0.00505616360965812,26.674132145027226,Digestive
0.075434605742357,1.4520021738305093,0.0009970647788551802,0.004930992214798911,17.01990534247627,Rich Tea
0.07677443362190053,1.4007556272274635,0.001017211492728345,0.008789523846099215,16.117473736293224,Digestive
0.08473009580048971,1.4458921280507642,0.0009847504500590275,0.009132508585597186,20.59610868907554,Digestive
0.050528383751903216,1.5680785643111204,0.0009990331854868697,0.0010538427971579973,26.699427832988857,Hobnob
0.09585602186648845,1.388521329548106,0.0010007313741462057,0.005642659750279823,11.729344239720827,Rich Tea
0.08062282374537341,1.5532091952244986,0.0010029497487511428,0.0033660477619509048,27.359407251291085,Hobnob
0.07883759496495311,1.4762605560479805,0.0010040737837591143,0.004460948439177592,21.28859708971494,Rich Tea
0.08791892945160514,1.5370356308817397,0.0010170134286173202,0.0029426664398824157,21.832974659682815,Rich Tea
0.06991057111443903,1.4858802979712444,0.0009899425108783899,0.0044773617350427255,15.953002674454513,Hobnob
0.05459438200863658,1.4511297024203058,0.0010147067960159723,0.005603482972851133,23.71876199096299,Hobnob
0.09365725749643855,1.516947117360428,0.0010019258100688534,0.004013990682241204,12.69466467873131,Hobnob
0.04816153077332169,1.5638182510775196,0.0010095639616151055,0.0012165316171693055,20.316756224458096,Hobnob
0.07044484001569427,1.4298340775083502,0.0010118019282632374,0.007079941782486551,20.81096265809893,Hobnob
0.06574521399883249,1.4427700714646605,0.0009943011745327055,0.009106202087487945,27.240042761691086,Digestive
0.06826426335620299,1.5677975948407203,0.0010215075327912849,0.001369294877486388,22.896262999080296,Digestive
0.05913988601756365,1.3908619565182776,0.0009999513365958155,0.010624068563165136,25.75178524941395,Digestive
0.07867528832098364,1.5419795543908512,0.001025107554666374,0.002522744780788562,11.93913798836816,Hobnob
0.07554535960766749,1.4888471380499557,0.001000246786119262,0.0036833743517908323,15.182333753489004,Rich Tea
0.07408332735601056,1.5414935573526414,0.0009978130290365576,0.0021985110757557647,10.673763766302166,Hobnob
0.07774319568357815,1.440675220298422,0.0010069086384068798,0.0040056757359505715,12.554387606386552,Rich Tea
0.07867444080203398,1.3127391634155783,0.0010073989451465642,0.008968633397011953,25.266760852478996,Rich Tea
0.06953458502520932,1.4423041548789002,0.0009953205041211613,0.010002060051895516,26.685090727155934,Digestive
0.07504373895918205,1.5084015257438752,0.0009884320228075259,0.006575563373304894,23.290912517122848,Digestive
0.06420532410679163,1.5687916024848396,0.001010876271763132,0.0008503383285545008,13.130142889502192,Digestive
0.05917209778848814,1.3883354661777818,0.000989733894462592,0.00935174853994059,22.457071146054233,Digestive
0.07620888413311411,1.3359688924249147,0.0010113454933392172,0.006619657376595765,14.678515047270652,Rich Tea
0.07577638178623451,1.4805482923514488,0.0010026790659091647,0.005738275073751932,20.723273982999547,Hobnob
0.060001042316405316,1.5562855159946738,0.0010023616218785515,0.0018674951275173017,10.965923079047526,Digestive
0.0643351223331975,1.498764995306235,0.0009826020123551106,0.0030121922308249424,14.28712462402018,Rich Tea
0.08725983437596833,1.2785092471636057,0.0009977181820110096,0.0076895346620068925,18.564893463027644,Rich Tea
0.08676738197750908,1.4666810064778488,0.0009993665241666435,0.005978686667680957,24.19531915096757,Rich Tea
0.07612945733425926,1.4411617493406639,0.0010039378807818193,0.0044433283311401655,12.450139614231425,Rich Tea
0.07862512368468155,1.3419205035825275,0.0009946702199836286,0.012505651571252793,22.05199099925629,Digestive
0.06692511220694496,1.4318899582197584,0.0009979578496141046,0.004690108928942575,12.57825182621728,Hobnob
0.07082110529148326,1.478769400802056,0.0010153883760753624,0.0043469822075661805,14.672105590061033,Rich Tea
0.06298190843643393,1.3455161136687082,0.0009713244917380992,0.006030691383372037,22.806908558856374,Rich Tea
0.08220893879561278,1.2723521225739927,0.0009937353208691589,0.009177939066721506,21.858452954433844,Rich Tea
0.064916261899687,1.4038864429307127,0.0010162177259228032,0.005539186088445372,13.617983356351445,Hobnob
0.07848401183609062,1.4487664887168024,0.0010175497339494593,0.0059314114078929826,27.205814342455596,Rich Tea
0.06492498242120885,1.2992832789191828,0.0009978656432923494,0.006662734488912858,19.854643419980036,Rich Tea
0.06264576207760374,1.5055165161695019,0.0010001748913101745,0.002558262813845909,10.82808005910536,Rich Tea
0.05660788632096491,1.3599202306241716,0.0009851548696985387,0.007901741513849253,15.43941363127172,Hobnob
0.07976063242077705,1.4415909886189497,0.0010133535085128645,0.0077123166864250916,13.33086218409723,Digestive
0.07461843264879425,1.5069560688538064,0.0010096826050273913,0.005702674277038225,29.368540858918475,Hobnob
0.06419795362992985,1.524076549803845,0.0010090753735241002,0.0026878746243304183,13.988164345104224,Rich Tea
0.05596133377146872,1.2861351477613376,0.0009911965314796769,0.011974909573357522,24.273962853923088,Digestive
0.05316567653040671,1.4040205894132254,0.0010032878903337213,0.00964031957087456,25.108704127586456,Digestive
0.07279217417965982,1.5488429531865693,0.0009871718396214661,0.002619064130367712,11.35304862097379,Digestive
0.07983462095574098,1.4523221122093226,0.0009999581461546411,0.007706631979833883,29.688873075695213,Hobnob
0.07646315471304899,1.3594631845052354,0.0009968062982995659,0.012312527007276152,25.470512150500838,Digestive
0.07775698372406538,1.42430151760763,0.0009981452224098544,0.007417967055143854,27.55436393118585,Rich Tea
0.08509504591640445,1.4316171661417791,0.0009983730902749827,0.009159471738192926,16.3414259675571,Digestive
0.07344288423926965,1.4377114990601818,0.0009948531742930906,0.006306907151243055,20.95620704102668,Rich Tea
0.08491293514690315,1.5517949419084918,0.0009968482754307382,0.003368932083789925,20.536064334313266,Digestive
0.06267444281554749,1.555697292173882,0.0010081184649546513,0.0033066437584643917,29.58268022443756,Digestive
0.06884591805608041,1.425190681073549,0.0010156058289589951,0.005127717809601819,11.310849008584432,Hobnob
0.09149535001269782,1.368440144086045,0.0010052572607104928,0.006575182027621396,17.619682588487997,Rich Tea
0.07534746226349047,1.5325146935189633,0.0010033735383090775,0.004804602687101269,20.106490681451184,Digestive
0.07160142722467142,1.544283727285341,0.0009916419353249025,0.004185780579428826,24.009162168492598,Digestive
0.07669495517726943,1.4959879982360313,0.0010065399480617774,0.0064289951558269155,18.00271863783714,Digestive
0.07312332913947323,1.5243071399858328,0.001012750690791418,0.003017641652233491,14.74978694961958,Rich Tea
0.06619693706223256,1.4886647199857046,0.000993080091062797,0.007285948415598218,23.111246353538988,Digestive
0.07622683049254954,1.2416280479733304,0.0010029593443412574,0.015301320684350401,21.786160318659423,Digestive
0.06734417429989996,1.4889364804400391,0.0010126674496152217,0.004674245860807487,24.471348312600377,Rich Tea
0.06714458411362954,1.4532031423326477,0.0009940209113018393,0.008069884624704147,29.69603720827161,Hobnob
0.07709435564032563,1.529078684205019,0.000998808678273211,0.003875250067229445,28.62974294972365,Rich Tea
0.0677996054150413,1.546961858555949,0.0010117756469026657,0.0038483019262110876,22.868520568489963,Digestive
0.0732481975136918,1.3623569674470764,0.0009866696874930503,0.009141869599203545,13.010317332762074,Digestive
0.07664322933655594,1.5510928382602154,0.0010033471349146681,0.002439262418358821,28.58070387592176,Rich Tea
0.06881612614384927,1.4306612435468784,0.0010044505243647303,0.007926800842311867,18.235893691928048,Hobnob
0.0721089224142325,1.536565686685859,0.001010283697569809,0.001729057304110824,11.802328537662225,Rich Tea
0.08411061116627441,1.564262310415715,0.0009965589545496267,0.0018499109031204753,23.422638117251303,Hobnob
0.07241605302495054,1.5481661470676589,0.0010079896342640492,0.002531705755893193,11.147253701837636,Digestive
0.0715695556376043,1.4904676604233391,0.001003240646514381,0.007168402603856962,21.655043837054514,Digestive
0.06589499908688401,1.5055871410274286,0.0010262813660806714,0.0032573336488485763,15.231091051513829,Rich Tea
0.06795040655571408,1.370630084924306,0.0009883607419329742,0.006737448695635951,21.205811816876363,Rich Tea
0.07462542624059194,1.4810328143439786,0.0009911945485865834,0.004464095730839067,13.408937921358486,Hobnob
0.06762382797635297,1.4099311762449958,0.0010086802516327262,0.005704271341325876,19.285482274145473,Rich Tea
0.08376705937633525,1.3794087924964993,0.0009949348434889738,0.010996080858852914,19.628046382739328,Digestive
0.07368131083879571,1.523784561047411,0.0010034246911258763,0.005362360654466707,21.01578575218788,Digestive
0.08460615850533068,1.5224217558471347,0.000997998193848611,0.003056045847038363,22.192550801400476,Rich Tea
0.06228982865170608,1.5613949338411521,0.0010068105021091435,0.001688627871537716,24.69816957022971,Hobnob
0.07581529727724204,1.5182820034120637,0.00099896844898818,0.0056953326063375175,29.22300523300255,Hobnob
0.0827386305953005,1.5590702810178825,0.0010083442198533224,0.0021405009637031533,17.57793674154982,Hobnob
0.07195030647568482,1.5273175225754252,0.0009997969145378416,0.0027315996933039515,19.20317975597592,Rich Tea
0.06521819992917059,1.411806043303465,0.0010138239496371082,0.004638896855827414,10.855401605343447,Rich Tea
0.05872412614480452,1.3578684637195293,0.0010059707580439266,0.006437777195216112,16.74312072907227,Hobnob
0.07608693753401401,1.5480306036894511,0.0009924966374684908,0.0021667558955198313,17.45858666798693,Rich Tea
0.07567160646844288,1.4410081765998486,0.000998660828295209,0.007913820367560286,17.728199695896105,Digestive
0.07286865154503894,1.55949436518286,0.0010124780118357301,0.0010558742866686678,11.005611670699283,Rich Tea
0.0728288132822261,1.553801045669445,0.0010060619094777387,0.0016626952781511426,10.897946926697832,Hobnob
0.07270899299218865,1.5565107728193492,0.0009994095663043614,0.0032153137716320964,24.615913023848382,Digestive
0.07140967227427146,1.291944981158054,0.000977504544443107,0.00849766528501434,26.544076132375988,Rich Tea
0.06273068123030354,1.380503154753189,0.0009922744426916785,0.006016761434083099,14.501106576903345,Hobnob
0.07266026077302758,1.4210250482707545,0.000988320747982843,0.008625927343443902,21.619846993243097,Hobnob
0.06855667806990487,1.4447368521782775,0.00099369965769874,0.007374229110926439,15.23440115219666,Digestive
0.08019990831638006,1.4474958600687546,0.0010118169136260422,0.005392821945667007,14.632360121855864,Rich Tea
0.08977514423400365,1.558398585549585,0.0009927564892803333,0.002967751250185668,23.56385191177675,Hobnob
0.07434655693877752,1.5320545575383193,0.0009974694724950298,0.0042181362382154785,15.051772180020668,Digestive
0.08258981252453736,1.4884199252692651,0.0010033600024620067,0.00763548369098332,20.937589009454825,Digestive
0.0738793864074836,1.2668126353022648,0.0010089320281569407,0.008977368215028023,29.67788494767399,Rich Tea
0.06832507885687036,1.4005414597538837,0.0010206616339940282,0.0058314640909888455,23.005513000416133,Rich Tea
0.07822634571310769,1.3240511657412317,0.001026715147649859,0.007244551754449358,21.24724288993936,Rich Tea
0.07958410860095742,1.5642983803691999,0.0009964608520616736,0.0014212608968883745,15.970182939393151,Hobnob
0.08392685112224664,1.5092951958829715,0.0010028468562955767,0.0034745227314261135,14.031411607526117,Rich Tea
0.0689386273058947,1.4922675698619303,0.0010088772977929475,0.004506836149054681,11.639186311239333,Hobnob
0.07676149705784575,1.56664222017786,0.0010089623824139971,0.0013582713201460944,15.941237958881306,Digestive
0.07386033208224739,1.5606671444229216,0.0009977529108541195,0.002094666200265252,20.898323292447863,Hobnob
0.0898853354707472,1.553646983442071,0.0009920209487795898,0.0044923424212930125,29.63346605831215,Digestive
0.08358290159109263,1.4771351659547503,0.0009991701229760132,0.004251417406878416,14.782901418739316,Rich Tea
0.06405090036164181,1.5452499861282163,0.001010988690697953,0.002185242023758193,19.684308238971965,Rich Tea
0.06674431916474005,1.5646402280219018,0.000999382672559618,0.0010738796065566103,13.644399108781904,Hobnob
0.08339043647013962,1.3608176824822462,0.0009937974007278938,0.008475872637555386,25.726237493842028,Hobnob
0.07367128760170091,1.4325110627788027,0.0009895611968954445,0.007843147641365488,15.623660664527343,Digestive
0.06722986463161056,1.3974197752392885,0.0009745542983792796,0.008067583120379548,18.36517073442285,Hobnob
0.08537500707578752,1.3026236046543949,0.0010140345810358603,0.011348711912578722,16.22064484408385,Digestive
0.08737610734896788,1.5344953714655598,0.000994512281395981,0.0026723620314593427,25.169045819745623,Rich Tea
0.05927469822699877,1.4657990442327602,0.0010178879184886097,0.005090244518493162,14.61302097532249,Hobnob
0.08651567808956906,1.4928148693550312,0.0009979742640540833,0.006603593488389537,15.453376849453683,Digestive
0.060911079327957335,1.3584119016308769,0.0009990058695879258,0.005982088880238931,22.51551237701301,Rich Tea
0.078649175974221,1.556108150555526,0.001010146054190296,0.0021756610522299944,19.654622953010097,Rich Tea
0.08442759110941658,1.3645496788478857,0.0010002187784894777,0.014263498062452577,27.21842414209314,Digestive
0.06085404328707674,1.5135235608571544,0.0010092556157589242,0.00515867729661768,21.241470839963945,Digestive
0.06841658112305196,1.4502374487281482,0.0009954447279247893,0.005765674524491555,13.845286815651301,Hobnob
0.057219445804441424,1.301589706852863,0.0010073986743236707,0.008093819869302852,10.013910266897115,Digestive
0.07277707946848364,1.506631352313017,0.0009950760065796742,0.00524264413004489,23.070444486817223,Hobnob
0.07941892093719807,1.4524471681268276,0.00098558602786685,0.007319387074994036,28.497110994554514,Hobnob
0.08603534975018856,1.5535562323136105,0.000988877313105415,0.002619933154509492,19.470412130355843,Hobnob
0.06742697163540834,1.5068327738747058,0.0010110232462345948,0.005313209339671792,29.175561628922903,Hobnob
0.07298186900481486,1.4217844051649238,0.0009927294109015059,0.0062380429030604746,14.39795494188047,Hobnob
0.050487391809549795,1.4456053883810704,0.0009873918042199207,0.005762230622853872,13.0687661608121,Digestive
0.05200987741108895,1.5445803195267522,0.0009923430864562006,0.0015957588867175905,12.922876962517568,Rich Tea
0.06123520936903347,1.4373119466435516,0.0009967463680629982,0.0037267254465141353,10.228528917808262,Rich Tea
0.08437962112375032,1.4175669925005896,0.0010035015597501158,0.007451516336689409,10.58252521202718,Digestive
0.059867204188048195,1.4306099075674568,0.001012272566846588,0.0064784001054892255,24.340567250231533,Hobnob
0.06592470348485387,1.4203361105720345,0.0010198897274040096,0.007473080964326041,13.289265522190464,Digestive
0.06771807034047905,1.4959915157426589,0.0010134308018761575,0.003489562742364416,17.306252478957546,Rich Tea
0.07817300660476621,1.5494222403051925,0.0010000313137297006,0.003924749397415964,20.61557534902411,Digestive
0.08097751611937745,1.5612136959022505,0.0010175476916040567,0.0014338887747764055,10.5386687698267,Hobnob
0.06688422180450336,1.310448477553267,0.0010131643843305897,0.011400317153508109,21.37654170206902,Digestive
0.07509104213698627,1.4539288749116095,0.001010674824473994,0.00918937197130219,23.182075099348978,Digestive
0.06599951402881649,1.552437715515544,0.0009807758801807557,0.0025957627103310554,25.990322735030063,Hobnob
0.08425492947896887,1.5619331644944743,0.0010204737831756446,0.0012187661212730645,12.413275858808241,Hobnob
0.08610131270511624,1.2721433147097543,0.0010018464501863947,0.010538988058238843,10.058609481416346,Digestive
0.05334239542260021,1.5688952181628923,0.0009798362489533145,0.0008936682131227728,28.489742826438356,Hobnob
0.08158858022095813,1.3591788464842964,0.0010030728782151484,0.00693913098786741,16.35630066972153,Rich Tea
0.06485681421140328,1.4989126443960648,0.0009997660077108884,0.00471398815099663,24.305899668526152,Rich Tea
0.06640251378874004,1.4106682138385387,0.0009906146681958625,0.007939954891844696,17.171350638754525,Digestive
0.06607802186916376,1.462738591074104,0.0009997163548321369,0.0051723802242652364,13.453011515643443,Hobnob
0.07049519987209707,1.4460199402565352,0.000998457649898903,0.004877706309525189,17.528847102183462,Rich Tea
0.07786757549065516,1.1842578939337982,0.0009692129414855194,0.0151265122973331,17.68204386791923,Digestive
0.07635910207281513,1.4921225757238337,0.00099522812285512,0.006687907235302816,27.14943281087171,Hobnob
0.05824391085886724,1.2563181833433743,0.0009904086400186168,0.007963556524215026,26.109718638751243,Rich Tea
0.07916600791682586,1.5292707901305307,0.0010027199469478804,0.0027940100083312974,13.57671713583115,Rich Tea
0.07821960642718874,1.5075836128305073,0.0009889052403242993,0.00676909703825784,23.807675260988205,Digestive
0.08221202641116612,1.3918819863126815,0.0009994172414742864,0.009954942309522095,17.43928162715003,Hobnob
0.05639404668435704,1.4515966829291467,0.0010115571754330873,0.006416313912047324,14.07520148415579,Digestive
0.07574823293464189,1.4877477685038976,0.0010049106981727372,0.005171434678858108,24.39382446570626,Rich Tea
0.06537792481573348,1.5392344552094583,0.0009951691574515023,0.002557786603490472,10.894026151328655,Hobnob
0.06630472880118167,1.2595860718361438,0.0010044152820756888,0.009089897939738682,19.701323537865193,Hobnob
0.07703817188080582,1.4590284140082943,0.001000138551728581,0.006014616145208831,26.723326893037495,Rich Tea
0.06490365575983446,1.458838006534376,0.0009895625944537291,0.004325217932869371,20.79662837384172,Rich Tea
0.07828103599377022,1.4747219599179846,0.0009945291405969708,0.004978704851254947,15.496645913325517,Hobnob
0.07418352134651608,1.4151243753907732,0.0010001101131427682,0.007555596882999859,22.570611638842962,Hobnob
0.06683205155181955,1.5204535413375404,0.0009959105790835544,0.0032524629714287515,19.302989979055628,Rich Tea
0.06185571879969339,1.480984862514039,0.001009604436140442,0.004478594168279248,24.02721653486853,Rich Tea
0.07772218551024859,1.3819074988347146,0.0009962978111250687,0.0072420126909886655,17.82599855313394,Rich Tea
0.06866786160625309,1.3516379786091182,0.0009966366980064462,0.009625705326926375,15.126270989162705,Digestive
0.06962767182441024,1.216092998819585,0.0009825981902304049,0.012634756840960762,18.368662761565897,Digestive
0.0935980361982623,1.4369811394099639,0.0010079538425396184,0.008787182352261334,13.991541291065255,Digestive
0.08155786312044436,1.4609122340475587,0.0010162547844595263,0.006708964809424433,13.588838779890773,Digestive
0.07720150932355246,1.2677725519347087,0.0010164970732257968,0.0127565434060264,23.068392032336355,Hobnob
0.07935252681973329,1.497871535401604,0.0010088813098874769,0.006616389070721538,25.878758576364177,Hobnob
0.0628683526899744,1.4308720768651932,0.0009903010134762382,0.00581608029057449,28.020270232505258,Rich Tea
0.06154787113285211,1.5078636575968594,0.0009866936344272166,0.003948733256279331,26.546216125351584,Rich Tea
